categoria_ruralidad_2024,cod_natujur,count_a,count_de,departamento,dinamica_2024,divipola,documento_justificativo,estado_folio,fecha_apertura_texto,fecha_radica_texto,matricula,municipio,nombre_natujur,num_anotacion,orip,pk,predios_nuevos,tiene_mas_de_un_valor,tiene_valor,tipo_predio_zona,valor,year_radica
Ciudades y aglomeraciones,843,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1406 DE 27-07-2018; NOTARIA SETENTA Y SIETE DE BOGOTA D. C.,,1972-01-19 00:00:00,2018-08-10 00:00:00,50C-3688,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,24,50C,11001-50C-003688-00024-00843-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,112,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1406 DE 27-07-2018; NOTARIA SETENTA Y SIETE DE BOGOTA D. C.,,1972-01-19 00:00:00,2018-08-10 00:00:00,50C-3688,BOGOTÁ D.C.,ADJUDICACIÓN LIQUIDACIÓN SOCIEDAD CONYUGAL,25,50C,11001-50C-003688-00025-00112-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 517611 DE 05-10-2015; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-19 00:00:00,2015-10-09 00:00:00,50C-3691,BOGOTÁ D.C.,VALORIZACIÓN,16,50C,11001-50C-003691-00016-00212-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 17741 DE 22-01-2018; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-19 00:00:00,2018-01-25 00:00:00,50C-3691,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,17,50C,11001-50C-003691-00017-00842-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1839 DE 31-05-2021; NOTARIA DIECINUEVE DE BOGOTA D.C.,,1972-01-12 00:00:00,2021-06-23 00:00:00,50C-3703,BOGOTÁ D.C.,COMPRAVENTA,12,50C,11001-50C-003703-00012-00125-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,313,3,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 6810 DE 12-12-2023; NOTARIA SETENTA Y TRES DE BOGOTA D. C.,,1972-01-18 00:00:00,2023-12-19 00:00:00,50C-3705,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,27,50C,11001-50C-003705-00027-00313-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,125,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 863 DE 26-06-2020; NOTARIA SEXTA DE BOGOTA D.C.,,1972-01-18 00:00:00,2020-07-06 00:00:00,50C-3706,BOGOTÁ D.C.,COMPRAVENTA,16,50C,11001-50C-003706-00016-00125-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,317,1,0,BOGOTÁ D.C.,1,11001,01-ESCRITURA 7850 DE 12-12-2016; NOTARIA NOVENA DE BOGOTA D. C.,,1972-01-18 00:00:00,2016-12-28 00:00:00,50C-3708,BOGOTÁ D.C.,CONSTITUCIÓN REGLAMENTO DE PROPIEDAD HORIZONTAL,7,50C,11001-50C-003708-00007-00317-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 62 DE 13-01-2015; NOTARIA SETENTA Y TRES DE BOGOTA D. C.,,1972-01-19 00:00:00,2015-02-23 00:00:00,50C-3713,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,23,50C,11001-50C-003713-00023-00843-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,125,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 62 DE 13-01-2015; NOTARIA SETENTA Y TRES DE BOGOTA D. C.,,1972-01-19 00:00:00,2015-02-23 00:00:00,50C-3713,BOGOTÁ D.C.,COMPRAVENTA,24,50C,11001-50C-003713-00024-00125-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 246 DE 13-02-2023; NOTARIA TREINTA Y SIETE DE BOGOTA D.C.,,1972-01-19 00:00:00,2023-02-15 00:00:00,50C-3713,BOGOTÁ D.C.,COMPRAVENTA,25,50C,11001-50C-003713-00025-00125-2023,0,0,1,URBANO,330416000,2023
Ciudades y aglomeraciones,472,3,3,BOGOTÁ D.C.,0,11001,04-OFICIO 0603 DE 13-04-2015; JUZGADO 026  CIVIL DE CIRCUITO DE BOGOTA D.C. DE BOGOTA D. C.,,1972-01-18 00:00:00,2015-04-21 00:00:00,50C-3714,BOGOTÁ D.C.,EMBARGO EN PROCESO ORDINARIO,11,50C,11001-50C-003714-00011-00472-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 5661320181 DE 30-07-2015; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1972-01-18 00:00:00,2015-08-21 00:00:00,50C-3716,BOGOTÁ D.C.,VALORIZACIÓN,13,50C,11001-50C-003716-00013-00212-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 54001 DE 13-09-2016; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-18 00:00:00,2016-09-15 00:00:00,50C-3716,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,14,50C,11001-50C-003716-00014-00842-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2095 DE 07-10-2016; NOTARIA OCTAVA DE BOGOTA D. C.,,1972-01-18 00:00:00,2016-10-25 00:00:00,50C-3716,BOGOTÁ D.C.,COMPRAVENTA,15,50C,11001-50C-003716-00015-00125-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,973,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 2019-55138 DE 20-08-2019; SECRETARIA DISTRITAL DE PLANEACION DE BOGOTA D. C.,,1972-01-18 00:00:00,2019-08-27 00:00:00,50C-3716,BOGOTÁ D.C.,DECLARATORIA DE BIEN INMUEBLE DE INTERÉS CULTURAL,16,50C,11001-50C-003716-00016-00973-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,841,1,0,BOGOTÁ D.C.,0,11001,04-OFICIO 2252 DE 04-08-2015; JUZGADO 006 DE FAMILIA DE BOGOTA D. C.,,1972-01-19 00:00:00,2015-08-18 00:00:00,50C-3741,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,4,50C,11001-50C-003741-00004-00841-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 4540 DE 20-10-1972; NOTARIA DECIMA DE BOGOTA D. C.,,1972-01-18 00:00:00,2019-10-11 00:00:00,50C-3743,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,13,50C,11001-50C-003743-00013-00843-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,125,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 7709 DE 29-11-2019; NOTARIA CINCUENTA Y UNO DE BOGOTA D. C.,,1972-01-18 00:00:00,2019-12-26 00:00:00,50C-3743,BOGOTÁ D.C.,COMPRAVENTA,14,50C,11001-50C-003743-00014-00125-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 4411 DE 15-06-2016; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-19 00:00:00,2016-06-17 00:00:00,50C-3748,BOGOTÁ D.C.,VALORIZACIÓN,26,50C,11001-50C-003748-00026-00212-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 5451 DE 01-11-2016; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-19 00:00:00,2016-11-03 00:00:00,50C-3748,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,27,50C,11001-50C-003748-00027-00842-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,125,1,6,BOGOTÁ D.C.,1,11001,01-ESCRITURA 830 DE 13-05-2023; NOTARIA VEINTIOCHO DE BOGOTA D.C.,,1972-01-19 00:00:00,2023-06-01 00:00:00,50C-3748,BOGOTÁ D.C.,COMPRAVENTA,29,50C,11001-50C-003748-00029-00125-2023,0,0,1,URBANO,360000000,2023
Ciudades y aglomeraciones,204,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 830 DE 13-05-2023; NOTARIA VEINTIOCHO DE BOGOTA D.C.,,1972-01-19 00:00:00,2023-06-01 00:00:00,50C-3748,BOGOTÁ D.C.,HIPOTECA ABIERTA,30,50C,11001-50C-003748-00030-00204-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,197,3,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2014 DE 25-04-2019; NOTARIA SESENTA Y OCHO DE BOGOTA D. C.,,1972-01-18 00:00:00,2019-06-04 00:00:00,50C-3756,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESIÓN Y LIQUIDACIÓN DE LA SOCIEDAD CONYUGAL Y/O SOCIEDAD PATRIMONIAL DE HECHO,13,50C,11001-50C-003756-00013-00197-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 0618 DE 06-03-2018; JUZGADO 004  CIVIL DE CIRCUITO DE BOGOTA D.C. DE BOGOTA D. C.,,01-01-1800,2018-03-07 00:00:00,50C-3758,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,17,50C,11001-50C-003758-00017-00841-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,109,3,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 5938 DE 14-09-2017; NOTARIA CINCUENTA Y UNO DE BOGOTA D. C.,,01-01-1800,2018-03-07 00:00:00,50C-3758,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,18,50C,11001-50C-003758-00018-00109-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,313,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2100 DE 03-04-2019; NOTARIA CINCUENTA Y UNO DE BOGOTA D. C.,,01-01-1800,2019-04-16 00:00:00,50C-3758,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,19,50C,11001-50C-003758-00019-00313-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 60262501 DE 17-02-2021; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,01-01-1800,2021-02-22 00:00:00,50C-3758,BOGOTÁ D.C.,VALORIZACIÓN,20,50C,11001-50C-003758-00020-00212-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,307,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 4641 DE 06-12-2004; NOTARIA DOCE DE BOGOTA D. C.,,1972-01-18 00:00:00,2019-02-26 00:00:00,50C-3780,BOGOTÁ D.C.,COMPRAVENTA DERECHOS DE CUOTA,17,50C,11001-50C-003780-00017-00307-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,307,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1230 DE 06-10-2020; NOTARIA CUARTA DE BOGOTA D.C.,,1972-01-18 00:00:00,2020-11-03 00:00:00,50C-3780,BOGOTÁ D.C.,COMPRAVENTA DERECHOS DE CUOTA,18,50C,11001-50C-003780-00018-00307-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,842,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 64829 DE 05-05-2017; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1971-01-18 00:00:00,2017-05-22 00:00:00,50C-3781,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,8,50C,11001-50C-003781-00008-00842-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,444,1,1,BOGOTÁ D.C.,0,11001,16-RESOLUCION 0205000212 DE 01-06-2023; DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES  - DIAN DE BOGOTA D. C.,,1971-01-18 00:00:00,2023-06-29 00:00:00,50C-3781,BOGOTÁ D.C.,EMBARGO POR JURISDICCIÓN COACTIVA,9,50C,11001-50C-003781-00009-00444-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,219,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 330 DE 12-02-2019; NOTARIA DIECISIETE DE BOGOTA D. C.,,1972-01-18 00:00:00,2019-02-21 00:00:00,50C-3783,BOGOTÁ D.C.,HIPOTECA ABIERTA SIN LIMITE DE CUANTIA,13,50C,11001-50C-003783-00013-00219-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,427,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 0357 DE 08-02-2017; JUZGADO SETENTA Y UNO CIVIL MUNICIPAL Y DE ORALIDAD DE BOGOTA DE BOGOTA D. C.,,1972-01-18 00:00:00,2017-04-07 00:00:00,50C-3814,BOGOTÁ D.C.,EMBARGO EJECUTIVO CON ACCIÓN PERSONAL,27,50C,11001-50C-003814-00027-00427-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 2501 DE 22-09-2017; JUZGADO SETENTA Y UNO CIVIL MUNICIPAL DE ORALIDAD DE BOGOTA D. C.,,1972-01-18 00:00:00,2017-10-03 00:00:00,50C-3814,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,28,50C,11001-50C-003814-00028-00841-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,205,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3921 DE 11-12-2015; NOTARIA SETENTA Y SEIS DE BOGOTA D. C.,,1972-04-23 00:00:00,2016-01-21 00:00:00,50C-3822,BOGOTÁ D.C.,HIPOTECA CON CUANTIA INDETERMINADA,15,50C,11001-50C-003822-00015-00205-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,444,2,1,BOGOTÁ D.C.,0,11001,04-OFICIO 2436 DE 12-11-2019; ACUEDUCTO - AGUA Y ALCANTARILLADO DE BOGOTA DE BOGOTA D. C.,,1972-04-23 00:00:00,2019-12-12 00:00:00,50C-3822,BOGOTÁ D.C.,EMBARGO POR JURISDICCIÓN COACTIVA,16,50C,11001-50C-003822-00016-00444-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,129,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 928 DE 21-03-2018; NOTARIA CUARENTA Y OCHO DE BOGOTA D. C.,,1972-01-18 00:00:00,2018-04-03 00:00:00,50C-3839,BOGOTÁ D.C.,DACIÓN EN PAGO,29,50C,11001-50C-003839-00029-00129-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,313,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 928 DE 21-03-2018; NOTARIA CUARENTA Y OCHO DE BOGOTA D. C.,,1972-01-18 00:00:00,2018-04-03 00:00:00,50C-3839,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,30,50C,11001-50C-003839-00030-00313-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 409 DE 21-02-2023; NOTARIA VEINTIUNO DE BOGOTA D.C.,,1972-01-18 00:00:00,2023-02-28 00:00:00,50C-3839,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,31,50C,11001-50C-003839-00031-00843-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 409 DE 21-02-2023; NOTARIA VEINTIUNO DE BOGOTA D.C.,,1972-01-18 00:00:00,2023-02-28 00:00:00,50C-3839,BOGOTÁ D.C.,COMPRAVENTA,32,50C,11001-50C-003839-00032-00125-2023,0,0,1,URBANO,185000000,2023
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,02-CERTIFICADO 971 DE 12-05-2023; NOTARIA CINCUENTA DE BOGOTA D.C.,,1972-01-18 00:00:00,2023-05-17 00:00:00,50C-3865,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,19,50C,11001-50C-003865-00019-00843-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,109,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3889 DE 10-08-2018; NOTARIA SESENTA Y OCHO DE BOGOTA D. C.,,1972-01-19 00:00:00,2018-09-05 00:00:00,50C-3884,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,10,50C,11001-50C-003884-00010-00109-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,843,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 961 DE 21-04-2017; NOTARIA SESENTA Y UNO DE BOGOTA D. C.,,1972-01-18 00:00:00,2017-05-03 00:00:00,50C-3902,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,21,50C,11001-50C-003902-00021-00843-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,112,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 961 DE 21-04-2017; NOTARIA SESENTA Y UNO DE BOGOTA D. C.,,1972-01-18 00:00:00,2017-05-03 00:00:00,50C-3902,BOGOTÁ D.C.,ADJUDICACIÓN LIQUIDACIÓN SOCIEDAD CONYUGAL,22,50C,11001-50C-003902-00022-00112-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 8327 DE 08-11-2017; NOTARIA TRECE DE BOGOTA D. C.,,1972-01-18 00:00:00,2018-06-19 00:00:00,50C-3902,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,23,50C,11001-50C-003902-00023-00843-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,331,1,0,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1105 DE 11-05-2017; NOTARIA SEGUNDA DE BOGOTA D. C.,,1972-04-20 00:00:00,2017-09-08 00:00:00,50C-3914,BOGOTÁ D.C.,REFORMA REGLAMENTO DE PROPIEDAD HORIZONTAL,9,50C,11001-50C-003914-00009-00331-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,901,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2324 DE 29-08-2017; NOTARIA SEGUNDA DE BOGOTA D. C.,,1972-04-20 00:00:00,2017-09-08 00:00:00,50C-3914,BOGOTÁ D.C.,ACLARACIÓN,10,50C,11001-50C-003914-00010-00901-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1849 DE 24-04-2018; NOTARIA SETENTA Y DOS DE BOGOTA D. C.,,1972-01-19 00:00:00,2018-05-08 00:00:00,50C-3931,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,10,50C,11001-50C-003931-00010-00843-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,313,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 185 DE 22-04-2015; NOTARIA UNICA DE VILLA DE LEYVA,,1972-01-19 00:00:00,2015-05-08 00:00:00,50C-3956,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,29,50C,11001-50C-003956-00029-00313-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 6491 DE 17-10-2017; NOTARIA SESENTA Y DOS DE BOGOTA D. C.,,1972-01-19 00:00:00,2017-11-27 00:00:00,50C-3956,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,30,50C,11001-50C-003956-00030-00843-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,313,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 925 DE 30-07-2015; NOTARIA DOCE DE BOGOTA D. C.,,1972-01-19 00:00:00,2015-08-04 00:00:00,50C-3960,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,12,50C,11001-50C-003960-00012-00313-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1537 DE 07-12-2017; NOTARIA DOCE DE BOGOTA D. C.,,1972-01-19 00:00:00,2018-01-11 00:00:00,50C-3960,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,13,50C,11001-50C-003960-00013-00843-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 9055 DE 18-12-1974; NOTARIA SEXTA DE BOGOTA D. C.,,1972-01-19 00:00:00,2018-02-20 00:00:00,50C-3960,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,14,50C,11001-50C-003960-00014-00843-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,125,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1018 DE 26-02-2018; NOTARIA SESENTA Y DOS DE BOGOTA D. C.,,1972-01-19 00:00:00,2018-03-02 00:00:00,50C-3960,BOGOTÁ D.C.,COMPRAVENTA,15,50C,11001-50C-003960-00015-00125-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,219,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1018 DE 26-02-2018; NOTARIA SESENTA Y DOS DE BOGOTA D. C.,,1972-01-19 00:00:00,2018-03-02 00:00:00,50C-3960,BOGOTÁ D.C.,HIPOTECA ABIERTA SIN LIMITE DE CUANTIA,16,50C,11001-50C-003960-00016-00219-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,02-CERTIFICADO 196 DE 01-03-2021; NOTARIA DIECIOCHO DE BOGOTA D.C.,,1972-01-19 00:00:00,2021-03-23 00:00:00,50C-3960,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,17,50C,11001-50C-003960-00017-00843-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,125,2,3,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2919 DE 18-11-2014; NOTARIA DIECIOCHO DE BOGOTA D. C.,,1972-01-19 00:00:00,2015-09-16 00:00:00,50C-3978,BOGOTÁ D.C.,COMPRAVENTA,42,50C,11001-50C-003978-00042-00125-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,304,2,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2919 DE 18-11-2014; NOTARIA DIECIOCHO DE BOGOTA D. C.,,1972-01-19 00:00:00,2015-09-16 00:00:00,50C-3978,BOGOTÁ D.C.,AFECTACIÓN A VIVIENDA FAMILIAR,43,50C,11001-50C-003978-00043-00304-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 6715 DE 25-10-2017; NOTARIA SESENTA Y DOS DE BOGOTA D. C.,,1972-01-19 00:00:00,2017-11-01 00:00:00,50C-3979,BOGOTÁ D.C.,COMPRAVENTA,30,50C,11001-50C-003979-00030-00125-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,219,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 6715 DE 25-10-2017; NOTARIA SESENTA Y DOS DE BOGOTA D. C.,,1972-01-19 00:00:00,2017-11-01 00:00:00,50C-3979,BOGOTÁ D.C.,HIPOTECA ABIERTA SIN LIMITE DE CUANTIA,31,50C,11001-50C-003979-00031-00219-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,02-CERTIFICADO 32 DE 19-01-2023; NOTARIA DIECIOCHO DE BOGOTA D.C.,,1972-01-19 00:00:00,2023-01-30 00:00:00,50C-3979,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,32,50C,11001-50C-003979-00032-00843-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,02-CERTIFICADO 288 DE 27-02-2023; NOTARIA CUARENTA Y DOS DE BOGOTA D.C.,,1972-01-19 00:00:00,2023-03-06 00:00:00,50C-3979,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,33,50C,11001-50C-003979-00033-00843-2023,0,0,1,URBANO,1154000.0,2023
Ciudades y aglomeraciones,841,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 60090 DE 23-10-2018; CENTRO DE SERVICIOS JUDICIALES DEL SISTEMA PENAL ACUSATORIO DE BOGOTA D.C.,,1972-01-19 00:00:00,2018-11-08 00:00:00,50C-3981,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,17,50C,11001-50C-003981-00017-00841-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,841,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 58913 DE 26-10-2018; CENTRO DE SERVICIOS JUDICIALES DEL SISTEMA PENAL ACUSATORIO DE DE BOGOTA D.C.,,1972-01-19 00:00:00,2018-11-16 00:00:00,50C-3981,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,18,50C,11001-50C-003981-00018-00841-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,125,3,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1189 DE 08-07-2019; NOTARIA VEINTE DE BOGOTA D. C.,,1972-01-19 00:00:00,2019-09-06 00:00:00,50C-3981,BOGOTÁ D.C.,COMPRAVENTA,19,50C,11001-50C-003981-00019-00125-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,308,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2244 DE 05-10-2016; NOTARIA CUARTA DE BOGOTA D. C.,,1972-01-19 00:00:00,2016-12-02 00:00:00,50C-3993,BOGOTÁ D.C.,COMPRAVENTA NUDA PROPIEDAD,21,50C,11001-50C-003993-00021-00308-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,333,1,0,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2244 DE 05-10-2016; NOTARIA CUARTA DE BOGOTA D. C.,,1972-01-19 00:00:00,2016-12-02 00:00:00,50C-3993,BOGOTÁ D.C.,RESERVA DERECHO DE USUFRUCTO,22,50C,11001-50C-003993-00022-00333-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,109,1,1,BOGOTÁ D.C.,1,11001,06-SENTENCIA SIN DE 05-02-2015; JUZGADO 022 DE FAMILIA DE BOGOTA D. C.,,1972-01-19 00:00:00,2015-03-04 00:00:00,50C-3994,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,20,50C,11001-50C-003994-00020-00109-2015,0,0,0,URBANO,,2015
